stock_id,name,sector,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,label,rsi,ret_20d,cv_sharpe,cv_win_rate,bias_ma5,bias_ma10,bias_ma20,ma_bull,mom5,mom20,vol20,dist_high60,sector_ret20,sector_strong,chip_dir,taiex_bull,taiex_bias
5289,宜鼎,記憶體,20240116,20240117,308.0,20240805,248.5,SL,129,-19.32,0,59.7,1.0,0.0,0.0,0.6843,1.9466,1.1705,0.0,0.1621,0.9804,1.8373,-4.4822,-2.01,0.0,0.0,1.0,0.8
3034,聯詠,IC設計,20240117,20240118,513.0,20240308,592.0,MA10,28,15.4,1,48.5,0.2,0.0,0.0,-1.3514,0.65,0.6599,0.0,1.7928,0.1961,2.0251,-4.3071,-6.01,0.0,0.0,0.0,-0.35
3535,晶彩科,CoPoS封裝,20240117,20240118,18.4,20240227,24.1,MA10,21,30.98,1,46.5,0.5,-7.36,0.22,-0.3241,0.0542,-0.2837,0.0,1.0959,0.545,0.6874,-7.0529,3.07,1.0,,0.0,-0.35
4906,正文,光通訊,20240117,20240118,35.2,20240722,41.3,MA10,120,17.33,1,63.0,-0.7,-6.54,0.17,1.8145,3.4988,2.3451,1.0,5.6801,-0.7022,1.6389,-4.2005,-5.8,0.0,0.0,0.0,-0.35
3450,聯鈞,光通訊,20240118,20240119,58.8,20240229,67.5,MA10,21,14.8,1,50.5,1.2,0.52,0.42,-0.7736,1.3572,-0.0254,0.0,-0.1692,1.2007,2.4379,-10.6061,-8.07,0.0,0.0,0.0,-0.06
3583,辛耘,CoPoS封裝,20240118,20240119,212.5,20240308,263.5,MA10,27,24.0,1,47.3,-1.9,-10.85,0.0,-1.6893,0.6969,0.4435,0.0,-0.2381,-1.8735,1.7147,-8.7146,2.04,0.0,,0.0,-0.06
6789,采鈺,CoPoS封裝,20240118,20240119,277.0,20240227,301.0,MA10,20,8.66,1,61.2,0.2,0.0,0.0,1.4388,2.7135,2.9291,1.0,3.2967,0.1776,2.0522,-12.0125,2.04,0.0,,0.0,-0.06
2376,技嘉,AI伺服器,20240119,20240122,297.5,20240223,342.5,MA10,17,15.13,1,71.2,3.2,1.63,0.17,3.6002,5.1915,5.1302,1.0,3.2443,3.2443,2.6149,0.0,3.43,1.0,0.0,1.0,2.42
6257,矽格,封測,20240119,20240122,68.0,20240523,78.0,MA10,77,14.71,1,65.8,-2.3,3.91,1.0,1.0331,2.2291,1.55,1.0,3.4215,-2.3495,1.1333,-7.5104,-4.1,0.0,0.0,1.0,2.42
3131,弘塑,CoPoS封裝,20240122,20240123,628.0,20240308,899.0,MA10,25,43.15,1,80.8,5.3,0.0,0.0,2.0847,7.379,8.5312,1.0,9.7865,5.2901,2.6585,0.0,7.48,1.0,,1.0,3.02
3535,晶彩科,CoPoS封裝,20240122,20240123,18.8,20240227,24.1,MA10,18,28.19,1,49.6,-0.5,-8.02,0.17,0.1085,0.1357,-0.1623,0.0,-0.5391,-0.5391,0.6157,-7.0529,7.48,1.0,,1.0,3.02
3680,家登,CoPoS封裝,20240122,20240123,398.0,20240307,444.0,MA10,24,11.56,1,73.5,3.3,0.0,0.0,4.0323,5.4209,5.7666,0.0,6.6116,3.3378,1.8212,-0.6418,7.48,1.0,,1.0,3.02
3406,玉晶光,光學,20240123,20240124,406.5,20240402,484.5,MA10,41,19.19,1,78.9,3.8,0.0,0.0,3.6003,5.3025,4.2193,1.0,5.4863,3.8037,1.7133,-1.1682,-3.11,0.0,0.0,1.0,3.2
3711,日月光投控,封測,20240123,20240124,134.0,20240315,153.0,MA10,29,14.18,1,83.0,2.7,1.61,0.17,3.1442,4.9961,4.1223,1.0,7.1713,2.6718,1.6844,-0.738,-0.32,0.0,0.0,1.0,3.2
2449,京元電子,封測,20240124,20240125,82.2,20240229,88.8,MA10,17,8.03,1,56.4,-1.8,-4.97,0.28,0.2932,3.0889,0.6806,0.0,6.3472,-1.7943,2.1415,-12.1925,-1.96,0.0,0.0,1.0,3.02
3680,家登,CoPoS封裝,20240124,20240125,392.5,20240307,444.0,MA10,22,13.12,1,80.0,8.6,0.0,0.0,3.7981,6.4568,8.1594,0.0,8.2768,8.5714,1.8647,0.0,10.19,1.0,,1.0,3.02
3105,穩懋,光通訊,20240125,20240126,154.5,20240712,173.0,MA10,108,11.97,1,50.2,-5.3,0.0,0.0,-0.3958,0.3989,0.1492,0.0,3.7801,-5.3292,2.0649,-12.2093,-7.71,0.0,0.0,1.0,3.55
3406,玉晶光,光學,20240125,20240126,402.5,20240402,484.5,MA10,39,20.37,1,44.8,-2.0,0.0,0.0,-1.9034,-0.5443,-0.802,0.0,-0.1242,-1.9512,1.948,-6.0748,-5.6,0.0,0.0,1.0,3.55
6239,力成,封測,20240125,20240126,145.0,20240325,188.5,MA10,33,30.0,1,76.6,1.4,-0.01,0.33,4.2264,7.8977,8.0579,1.0,11.0687,1.3937,2.2352,-4.5902,-1.24,0.0,0.0,1.0,3.55
2441,超豐,封測,20240126,20240129,59.2,,,OPEN,,,,61.2,-3.4,2.18,0.67,0.472,1.3089,0.6162,0.0,2.0548,-3.4036,0.8157,-6.1417,-0.9,0.0,0.0,1.0,3.35
2454,聯發科,IC設計,20240126,20240129,938.0,20240314,1150.0,MA10,25,22.6,1,57.7,-8.7,0.0,0.0,0.6885,2.1723,0.7698,0.0,1.7391,-8.6829,1.7521,-10.0,-6.42,0.0,0.0,1.0,3.35
3711,日月光投控,封測,20240126,20240129,137.0,20240315,153.0,MA10,26,11.68,1,84.7,1.1,1.61,0.17,1.1817,4.5004,5.7915,1.0,4.5802,1.107,1.7055,0.0,-0.9,0.0,0.0,1.0,3.35
4938,和碩,AI伺服器,20240126,20240129,84.2,20240401,97.5,MA10,37,15.8,1,48.2,-5.6,-9.98,0.17,-0.8569,0.5553,-0.4541,0.0,0.8475,-5.5556,1.2899,-6.9274,3.09,1.0,0.0,1.0,3.35
4966,譜瑞-KY,IC設計,20240126,20240129,1125.0,20240223,1150.0,FLOOR,12,2.22,1,47.5,-7.5,0.0,0.0,-1.5084,-0.4038,-0.4038,0.0,5.2133,-7.5,2.9831,-10.1215,-6.42,0.0,,1.0,3.35
2317,鴻海,AI伺服器,20240129,20240130,102.0,20240411,150.0,MA10,42,47.06,1,67.4,-1.9,0.0,0.0,0.7866,1.7471,1.0649,1.0,2.6026,-1.9139,0.9277,-2.381,3.94,1.0,0.0,1.0,3.91
2449,京元電子,封測,20240129,20240130,84.0,20240314,104.5,MA10,24,24.4,1,66.3,-1.3,-4.97,0.28,1.4282,2.9484,3.1829,0.0,-0.3567,-1.2956,2.0765,-10.3743,0.14,0.0,0.0,1.0,3.91
2451,創見,記憶體,20240129,20240130,79.6,20240416,90.0,MA10,45,13.07,1,71.0,-1.1,3.37,0.5,0.8605,1.8791,1.5157,0.0,2.7062,-1.1166,0.814,-5.2319,-6.36,0.0,0.0,1.0,3.91
3006,晶豪科,記憶體,20240129,20240130,91.9,20240422,76.1,SL,49,-17.19,0,51.4,-5.3,-9.93,0.11,-0.2151,0.7491,0.3081,0.0,-1.1715,-5.3061,1.8824,-12.8638,-6.36,0.0,0.0,1.0,3.91
3406,玉晶光,光學,20240129,20240130,398.5,20240402,484.5,MA10,37,21.58,1,43.3,-4.6,0.0,0.0,-1.4742,-1.0975,-0.7487,0.0,-3.1401,-4.6373,1.7896,-6.3084,-8.15,0.0,0.0,1.0,3.91
5292,華懋,綠能環保,20240129,20240130,127.0,20240327,151.5,MA10,33,19.29,1,53.8,0.8,-9.44,0.0,-0.3127,1.1503,0.691,0.0,1.5936,0.7905,1.5936,-18.0064,0.79,0.0,,1.0,3.91
4938,和碩,AI伺服器,20240130,20240131,82.7,20240401,97.5,MA10,35,17.9,1,51.6,-4.1,-9.98,0.17,-0.6167,0.6969,0.5459,0.0,0.3593,-4.119,1.3114,-6.3687,8.18,1.0,0.0,1.0,3.28
6239,力成,封測,20240130,20240131,145.5,20240325,188.5,MA10,30,29.55,1,75.7,8.8,-8.66,0.0,1.782,5.7692,9.3319,1.0,3.4843,8.7912,2.1713,-2.623,1.2,0.0,0.0,1.0,3.28
6510,精測,封測,20240130,20240131,529.0,20240422,442.0,SL,48,-16.45,0,50.3,-3.5,0.0,0.0,-0.1507,0.8563,0.1039,0.0,-0.3759,-3.4608,1.5074,-10.473,1.2,0.0,0.0,1.0,3.28
2441,超豐,封測,20240131,20240201,59.5,,,OPEN,,,,53.9,-1.5,2.18,0.67,-0.0674,0.4064,0.5085,0.0,0.5085,-1.495,0.8173,-6.6142,2.75,0.0,0.0,1.0,2.33
2454,聯發科,IC設計,20240131,20240201,930.0,20240314,1150.0,MA10,22,23.66,1,73.4,1.4,0.0,0.0,1.7699,3.5148,4.4607,0.0,3.2051,1.3641,1.6055,-7.1154,-3.01,0.0,0.0,1.0,2.33
6664,群翊,CoPoS封裝,20240131,20240201,150.0,20240416,166.5,MA10,43,11.0,1,55.6,-0.3,3.7,0.33,0.3289,0.7931,0.5937,0.0,0.3289,-0.3268,1.4681,-13.3523,13.46,1.0,,1.0,2.33
2455,全新,光通訊,20240201,20240202,133.5,20240308,170.5,MA10,17,27.72,1,65.6,0.8,-0.72,0.17,1.0598,3.8911,4.1342,0.0,7.6613,0.7547,1.5722,-24.1477,3.53,1.0,0.0,1.0,2.66
8086,宏捷科,光通訊,20240201,20240202,123.0,20240227,137.5,MA10,10,11.79,1,76.1,5.1,-2.44,0.22,3.1483,4.8421,6.206,0.0,7.7922,5.0633,1.7517,-12.3239,3.53,1.0,0.0,1.0,2.66
2357,華碩,AI伺服器,20240215,20240216,479.5,20240319,407.5,SL,21,-15.02,0,69.0,2.0,0.0,0.0,2.4961,2.951,2.8825,1.0,3.6872,1.978,1.6252,-5.6911,18.52,1.0,0.0,1.0,6.07
3406,玉晶光,光學,20240219,20240220,411.0,20240402,484.5,MA10,29,17.88,1,76.5,7.6,0.0,0.0,3.8576,4.5036,4.2054,0.0,6.3291,7.5544,1.726,-1.8692,0.74,0.0,0.0,1.0,5.7
4979,華星光,光通訊,20240219,20240220,161.0,20240326,130.0,SL,24,-19.25,0,80.9,0.0,-0.17,0.17,4.0268,6.1644,6.5292,0.0,6.1644,0.0,2.4122,-13.1653,10.83,1.0,0.0,1.0,5.7
1533,車王電,車用電子,20240220,20240221,52.9,20240419,44.05,SL,39,-16.73,0,48.9,0.2,5.25,0.75,0.0378,0.1704,0.0757,0.0,0.3795,0.1894,0.9301,-8.7931,-3.25,0.0,,1.0,6.21
3006,晶豪科,記憶體,20240220,20240221,94.2,20240419,79.1,SL,39,-16.03,0,54.6,3.0,-9.17,0.08,0.4754,0.7475,0.7912,0.0,2.1978,2.99,1.829,-12.6761,-0.26,0.0,0.0,1.0,6.21
3205,十銓,記憶體,20240220,20240221,47.0,20240530,39.9,SL,67,-15.11,0,63.5,-0.7,-0.12,0.5,1.215,2.5275,2.6008,0.0,2.7533,-0.7447,1.372,-10.6322,-0.26,0.0,0.0,1.0,6.21
3552,同致,車用電子,20240220,20240221,133.0,20240412,112.5,SL,34,-15.41,0,58.5,-1.1,0.0,0.0,0.9105,1.372,1.372,0.0,2.7027,-1.1152,1.4737,-12.2112,-3.25,0.0,,1.0,6.21
5289,宜鼎,記憶體,20240220,20240221,311.0,20240805,248.5,SL,111,-20.1,0,51.0,3.4,0.0,0.0,-0.7849,1.201,1.4935,0.0,2.4311,3.437,2.5781,-6.9219,-0.26,0.0,0.0,1.0,6.21
6664,群翊,CoPoS封裝,20240220,20240221,156.5,20240416,166.5,FLOOR,36,6.39,1,69.6,5.4,2.99,0.33,2.2208,2.9267,3.4711,0.0,5.7432,5.3872,1.7194,-9.0116,30.03,1.0,,1.0,6.21
3034,聯詠,IC設計,20240221,20240222,584.0,20240805,490.0,SL,110,-16.1,0,71.2,6.6,0.0,0.0,4.3654,7.7447,8.505,1.0,12.4506,6.5543,2.6607,-3.0664,1.99,0.0,0.0,1.0,5.63
3406,玉晶光,光學,20240221,20240222,415.0,20240402,484.5,MA10,27,16.75,1,58.9,4.4,0.0,0.0,-0.0486,1.9069,1.6991,0.0,4.8408,4.4416,1.772,-3.8551,0.1,0.0,0.0,1.0,5.63
3665,貿聯-KY,光通訊,20240221,20240222,243.5,20240717,389.0,MA10,99,59.75,1,62.1,-1.0,0.0,0.0,1.0395,2.8571,1.9082,0.0,6.3457,-1.0183,1.6609,-11.9565,11.98,1.0,0.0,1.0,5.63
4919,新唐,IC設計,20240222,20240223,131.0,20240730,109.5,SL,105,-16.41,0,55.2,-3.3,0.0,0.0,0.0764,1.0413,0.5179,0.0,1.9455,-3.321,1.4577,-12.3746,3.3,1.0,,1.0,6.46
2344,華邦電,記憶體,20240223,20240226,27.55,20240729,23.2,SL,103,-15.79,0,53.8,3.0,-4.12,0.28,0.0,1.1894,0.4268,0.0,1.8416,2.9795,1.4652,-10.0813,1.69,0.0,0.0,1.0,6.52
3034,聯詠,IC設計,20240223,20240226,584.0,20240805,490.0,SL,108,-16.1,0,72.2,13.5,0.0,0.0,1.0453,6.8927,9.3514,1.0,12.8405,13.5029,2.4973,-1.1925,7.56,1.0,0.0,1.0,6.52
1533,車王電,車用電子,20240226,20240227,52.6,20240419,44.05,SL,35,-16.25,0,50.1,1.3,4.9,0.58,0.0757,0.0946,-0.0378,0.0,-1.4898,1.341,0.9171,-8.7931,-1.62,0.0,,1.0,6.68
3665,貿聯-KY,光通訊,20240226,20240227,241.0,20240717,389.0,MA10,96,61.41,1,51.5,0.4,0.0,0.0,-0.9046,0.7525,0.9953,0.0,-1.833,0.4167,1.6537,-12.6812,16.19,1.0,0.0,1.0,6.68
3008,大立光,光學,20240227,20240229,2590.0,20240417,2200.0,SL,32,-15.06,0,82.6,5.8,0.0,0.0,2.924,6.323,6.1733,0.0,7.3171,5.8116,1.6763,-8.0139,5.82,1.0,0.0,1.0,6.0
3006,晶豪科,記憶體,20240304,20240305,96.0,20240416,81.4,SL,28,-15.21,0,77.1,5.0,-10.81,0.07,3.7556,4.4091,5.2745,0.0,6.8852,5.0483,1.6235,-8.169,-0.67,0.0,0.0,1.0,7.99
4906,正文,光通訊,20240306,20240307,36.8,20240722,41.3,MA10,93,12.23,1,65.3,9.6,-9.53,0.17,2.4579,4.5814,5.9246,1.0,8.7943,9.5714,2.6594,-2.9114,17.15,1.0,0.0,1.0,8.66
2382,廣達,AI伺服器,20240312,20240313,250.5,20240411,284.5,MA10,19,13.57,1,71.2,4.7,-5.43,0.33,3.2454,5.2523,4.1645,1.0,3.8776,4.7325,2.848,-4.5028,7.12,1.0,0.0,1.0,9.99
6257,矽格,封測,20240312,20240313,70.1,20240523,78.0,MA10,48,11.27,1,56.4,5.0,0.68,0.67,0.6914,1.2163,1.1651,1.0,2.6432,4.955,2.222,-3.5862,13.96,1.0,0.0,1.0,9.99
3231,緯創,AI伺服器,20240315,20240318,120.0,20240722,100.5,SL,86,-16.25,0,54.2,-8.4,-0.54,0.33,0.4202,0.8864,0.7376,1.0,3.0172,-8.4291,2.6842,-8.4291,0.38,0.0,0.0,1.0,7.97
6257,矽格,封測,20240318,20240319,73.5,,,OPEN,,,,69.5,3.7,0.26,0.56,3.0884,3.741,3.5176,1.0,5.4094,3.741,2.2399,-0.5517,12.16,1.0,0.0,1.0,8.81
3406,玉晶光,光學,20240319,20240320,462.5,20240527,517.0,MA10,45,11.78,1,60.9,0.7,0.0,0.0,1.4145,3.0953,2.0753,1.0,3.5496,0.7143,2.1417,-1.3986,2.03,0.0,0.0,1.0,8.45
3231,緯創,AI伺服器,20240320,20240321,120.5,20240722,100.5,SL,83,-16.6,0,52.6,-1.6,-0.29,0.33,0.4184,0.8827,1.5014,1.0,3.0043,-1.6393,2.606,-8.046,4.26,1.0,0.0,1.0,7.84
3034,聯詠,IC設計,20240321,20240322,594.0,20240805,490.0,SL,90,-17.51,0,56.9,4.7,0.0,0.0,0.6077,1.1885,0.846,1.0,3.4722,4.7452,1.9983,-1.4876,-3.76,0.0,0.0,1.0,9.85
6257,矽格,封測,20240321,20240322,72.4,,,OPEN,,,,72.1,8.6,1.21,0.5,2.4129,5.0781,5.9725,1.0,8.5756,8.5756,2.2691,-1.1905,13.85,1.0,0.0,1.0,9.85
6664,群翊,CoPoS封裝,20240321,20240322,163.0,20240509,186.0,MA10,31,14.11,1,60.8,3.5,3.66,0.33,1.3133,1.8868,1.5515,1.0,4.5161,3.5144,1.7149,-0.6135,16.47,1.0,,1.0,9.85
3105,穩懋,光通訊,20240322,20240325,153.5,20240712,173.0,MA10,75,12.7,1,53.7,-5.5,0.0,0.0,0.0652,1.5547,0.3596,0.0,5.4983,-5.5385,2.2289,-5.5385,0.19,0.0,0.0,1.0,9.76
2408,南亞科,記憶體,20240326,20240327,67.9,20240729,57.5,SL,82,-15.32,0,63.6,0.3,1.97,0.67,1.5508,4.6083,3.9298,0.0,9.3098,0.2946,2.7814,-14.5546,-1.49,0.0,0.0,1.0,8.7
2467,志聖,CoPoS封裝,20240326,20240327,130.5,20240523,138.0,FLOOR,38,5.75,1,55.0,-5.6,1.9,0.5,0.0,4.4838,1.9057,0.0,-0.7812,-5.5762,5.1095,-10.2473,5.04,1.0,,1.0,8.7
3450,聯鈞,光通訊,20240326,20240327,72.5,20240419,60.9,SL,15,-16.0,0,53.9,-5.0,4.7,0.64,0.0,2.4247,1.1979,0.0,4.2553,-5.0388,4.4145,-7.8947,-3.99,0.0,0.0,1.0,8.7
6789,采鈺,CoPoS封裝,20240326,20240327,307.5,20240419,253.5,SL,15,-17.56,0,61.6,-1.7,0.0,0.0,1.208,4.4826,4.0181,1.0,7.0812,-1.7433,2.8486,-5.3435,5.04,1.0,,1.0,8.7
2344,華邦電,記憶體,20240327,20240328,27.0,20240730,22.7,SL,82,-15.93,0,45.5,-1.8,-4.23,0.28,-1.4265,-0.0185,-1.0464,0.0,3.4549,-1.8215,1.8835,-12.3577,-0.34,0.0,0.0,1.0,8.84
2388,威盛,IC設計,20240328,20240329,125.5,20240805,101.5,SL,85,-19.12,0,48.0,-4.5,-1.93,0.22,-1.8692,1.083,-0.8264,0.0,3.7037,-4.5455,3.3989,-21.25,-3.6,0.0,,1.0,8.3
5289,宜鼎,記憶體,20240328,20240329,305.5,20240805,248.5,SL,85,-18.66,0,65.1,1.6,0.0,0.0,0.388,2.4414,2.8571,0.0,3.5,1.6367,1.4458,-8.542,-1.94,0.0,0.0,1.0,8.3
3680,家登,CoPoS封裝,20240329,20240401,458.0,20240718,487.0,FLOOR,74,6.33,1,58.3,-3.9,0.0,0.0,1.1184,1.2954,1.2127,1.0,3.9521,-3.876,2.4765,-7.6596,7.24,1.0,,1.0,8.83
2344,華邦電,記憶體,20240401,20240402,27.05,20240730,22.7,SL,79,-16.08,0,59.9,-1.1,-1.39,0.5,1.1422,1.2915,1.1143,0.0,0.0,-1.0811,1.8463,-10.7317,-1.52,0.0,0.0,1.0,8.21
2388,威盛,IC設計,20240402,20240403,129.5,20240611,110.0,SL,45,-15.06,0,55.6,-1.5,-1.93,0.22,1.0929,1.9284,2.2099,0.0,-1.5209,-1.5209,3.6272,-19.0625,-4.01,0.0,,1.0,9.26
3034,聯詠,IC設計,20240402,20240403,596.0,20240805,490.0,SL,82,-17.79,0,52.6,0.2,0.0,0.0,0.1011,0.2701,0.5501,1.0,1.8868,0.1686,1.941,-1.8182,-4.01,0.0,0.0,1.0,9.26
4919,新唐,IC設計,20240402,20240403,127.0,20240731,105.0,SL,79,-17.32,0,68.5,-1.6,0.0,0.0,1.8519,2.4706,2.6161,0.0,3.6885,-1.5564,1.4241,-10.9155,-4.01,0.0,,1.0,9.26
6187,萬潤,CoPoS封裝,20240402,20240403,279.5,20240419,224.5,SL,10,-19.68,0,76.6,5.4,8.85,0.67,10.3997,12.3174,12.3285,1.0,21.5812,5.3704,6.0734,-3.5593,10.11,1.0,,1.0,9.26
2337,旺宏,記憶體,20240403,20240408,27.8,,,OPEN,,,,53.9,-2.3,2.85,0.53,0.3697,0.5369,0.6021,0.0,1.6854,-2.3381,1.2296,-13.535,-0.96,0.0,0.0,1.0,8.34
3680,家登,CoPoS封裝,20240403,20240408,469.0,20240503,397.0,SL,18,-15.35,0,79.3,4.4,0.0,0.0,4.2216,7.8253,9.9768,1.0,11.2676,4.4053,2.8883,-0.3155,6.7,1.0,,1.0,8.34
2454,聯發科,IC設計,20240408,20240409,1160.0,20240422,966.0,SL,9,-16.72,0,45.6,-6.5,0.0,0.0,-1.3722,-0.2602,-1.2452,0.0,-0.8621,-6.5041,2.009,-6.5041,-5.61,0.0,0.0,1.0,8.53
3131,弘塑,CoPoS封裝,20240408,20240409,950.0,20240422,930.0,FLOOR,9,-2.11,0,60.4,-2.2,0.0,0.0,1.6589,4.9051,5.6237,1.0,12.075,-2.2495,4.9336,-6.2745,6.78,1.0,,1.0,8.53
6187,萬潤,CoPoS封裝,20240408,20240409,271.0,20240419,224.5,SL,8,-17.16,0,75.4,4.9,8.85,0.67,5.7622,11.818,14.5453,1.0,19.3416,4.8825,5.5904,-1.6949,6.78,1.0,,1.0,8.53
3535,晶彩科,CoPoS封裝,20240409,20240410,23.85,20240603,29.5,MA10,37,23.69,1,75.1,11.3,-5.15,0.19,0.5968,7.6642,11.0196,0.0,16.8317,11.3208,3.1684,-7.0866,11.89,1.0,,1.0,10.25
2345,智邦,光通訊,20240411,20240412,456.0,20240422,384.5,SL,6,-15.68,0,60.2,-0.5,0.0,0.0,1.0252,2.1157,2.4253,0.0,3.7281,-0.5258,2.2293,-16.8717,-4.65,0.0,0.0,1.0,9.41
2357,華碩,AI伺服器,20240411,20240412,443.5,20240521,489.0,MA10,26,10.26,1,83.4,2.8,0.0,0.0,4.8797,5.822,6.7561,0.0,7.2104,2.8345,1.8413,-5.4223,7.89,1.0,0.0,1.0,9.41
3205,十銓,記憶體,20240411,20240412,42.25,20240709,45.35,MA10,60,7.34,1,56.8,-2.1,-5.61,0.22,0.9922,1.6768,1.6889,0.0,2.7644,-2.0619,1.6598,-12.2177,2.62,0.0,0.0,1.0,9.41
2344,華邦電,記憶體,20240412,20240415,26.65,20240805,22.0,SL,76,-17.45,0,43.6,0.4,-1.53,0.53,-0.7746,-0.7197,-0.4625,0.0,0.7491,0.3731,1.845,-7.2414,4.81,1.0,0.0,1.0,9.01
2376,技嘉,AI伺服器,20240412,20240415,302.0,20240729,256.0,SL,71,-15.23,0,45.4,-3.0,3.11,0.22,-2.663,-1.104,1.4192,0.0,0.1575,-3.0488,2.571,-16.5354,7.71,1.0,0.0,1.0,9.01
3105,穩懋,光通訊,20240412,20240415,147.0,20240712,173.0,MA10,62,17.69,1,51.6,2.0,0.0,0.0,0.2665,1.2445,0.5344,0.0,2.0339,2.0339,2.258,-7.3846,-3.84,0.0,0.0,1.0,9.01
3711,日月光投控,封測,20240412,20240415,160.0,20240718,176.0,MA10,66,10.0,1,64.8,1.3,2.81,0.33,1.9695,2.8187,2.5559,1.0,3.8835,1.2618,2.4248,-1.8349,-0.52,0.0,0.0,1.0,9.01
6257,矽格,封測,20240415,20240416,70.6,20240523,78.0,MA10,26,10.48,1,48.4,4.7,8.68,0.89,-0.4149,0.0417,-0.4081,0.0,1.6949,4.6512,2.1432,-4.7619,0.06,0.0,0.0,1.0,7.23
3205,十銓,記憶體,20240423,20240424,42.0,20240709,45.35,MA10,52,7.98,1,50.5,-0.6,-5.3,0.22,0.0474,0.2016,0.7211,0.0,5.3616,-0.5882,2.2895,-10.6765,-6.03,0.0,0.0,1.0,1.53
3535,晶彩科,CoPoS封裝,20240425,20240426,22.8,20240603,29.5,MA10,25,29.39,1,59.5,13.7,-4.94,0.19,2.0678,3.4099,3.1799,1.0,7.1594,13.7255,3.8829,-8.6614,1.63,0.0,,1.0,2.37
2451,創見,記憶體,20240429,20240430,93.7,20240603,113.0,MA10,23,20.6,1,72.5,5.7,0.62,0.67,3.274,4.1551,3.2967,1.0,5.4994,5.7368,1.7347,-0.5291,0.01,0.0,0.0,1.0,5.2
2317,鴻海,AI伺服器,20240430,20240502,154.0,20240531,172.0,MA10,21,11.69,1,60.9,4.0,2.85,0.33,0.3861,3.8961,3.0383,1.0,8.3333,4.0,3.1142,-1.8868,-4.35,0.0,0.0,1.0,4.47
3034,聯詠,IC設計,20240430,20240502,616.0,20240731,523.0,SL,61,-15.1,0,60.4,2.3,0.0,0.0,1.5112,2.5726,2.4706,1.0,6.0034,2.3179,2.2146,-1.9048,-5.35,0.0,0.0,1.0,4.47
6257,矽格,封測,20240430,20240502,77.4,,,OPEN,,,,71.9,4.5,-0.62,0.5,3.2851,4.4482,3.798,1.0,8.6384,4.507,1.7868,-1.8519,-5.94,0.0,0.0,1.0,4.47
2467,志聖,CoPoS封裝,20240502,20240503,129.5,20240523,138.0,FLOOR,14,6.56,1,55.0,0.8,3.42,0.5,0.5372,2.5842,1.0802,1.0,3.9683,0.7692,4.3298,-7.4205,-1.74,0.0,,1.0,3.37
3006,晶豪科,記憶體,20240502,20240503,91.1,20240627,99.6,MA10,38,9.33,1,72.7,2.4,-8.78,0.17,1.791,6.3603,5.6471,0.0,5.1522,2.3945,2.7757,-8.18,-1.75,0.0,0.0,1.0,3.37
5292,華懋,綠能環保,20240502,20240503,142.0,20240529,154.5,MA10,18,8.8,1,47.4,-8.1,6.61,0.67,-1.2517,0.5666,-1.183,0.0,-0.6993,-8.0906,2.3716,-11.8012,-8.09,0.0,,1.0,3.37
1533,車王電,車用電子,20240503,20240506,47.75,20240805,39.1,SL,62,-18.12,0,62.6,-0.2,-18.02,0.08,1.5559,4.4437,3.7817,0.0,6.7403,-0.2066,2.7793,-10.0559,-2.45,0.0,,1.0,3.71
2243,怡利電,車用電子,20240503,20240506,13.9,20240612,19.45,MA10,26,39.93,1,44.5,-3.8,-4.11,0.33,-0.7168,0.0,-0.6634,0.0,1.4652,-3.8194,1.6622,-30.402,-2.45,0.0,,1.0,3.71
3583,辛耘,CoPoS封裝,20240503,20240506,348.5,20240712,411.5,MA10,48,18.08,1,56.7,-1.3,-5.29,0.0,0.4399,3.7093,0.5726,1.0,4.9005,-1.2968,4.2911,-9.9869,-6.31,0.0,,1.0,3.71
6257,矽格,封測,20240503,20240506,77.1,,,OPEN,,,,72.2,4.7,-0.62,0.5,2.5779,6.0964,6.1922,1.0,8.8319,4.6575,2.0037,-1.292,-5.61,0.0,0.0,1.0,3.71
2337,旺宏,記憶體,20240506,20240507,26.95,20241101,22.9,SL,120,-15.03,0,53.7,-0.9,-4.27,0.28,-0.5178,1.3946,0.6172,0.0,3.4615,-0.9208,1.6812,-8.8136,0.03,0.0,0.0,1.0,4.47
2408,南亞科,記憶體,20240506,20240507,66.8,20240802,54.9,SL,60,-17.81,0,57.8,-1.9,-4.89,0.22,0.4806,2.3405,0.6696,0.0,1.8265,-1.9062,2.4788,-6.8245,0.03,0.0,0.0,1.0,4.47
2441,超豐,封測,20240506,20240507,62.1,,,OPEN,,,,60.6,-1.1,1.19,0.67,0.6197,1.6307,0.6936,0.0,2.8333,-1.1218,1.266,-4.4892,-5.95,0.0,0.0,1.0,4.47
3034,聯詠,IC設計,20240506,20240507,640.0,20240719,543.0,SL,52,-15.16,0,69.8,6.5,0.0,0.0,1.5026,4.3378,4.3721,1.0,5.3068,6.5436,2.2114,0.0,-4.61,0.0,0.0,1.0,4.47
3535,晶彩科,CoPoS封裝,20240506,20240507,23.65,20240603,29.5,MA10,19,24.74,1,55.8,-3.8,-4.75,0.19,1.0079,0.4357,1.1409,1.0,1.0965,-3.7578,3.0868,-9.252,-7.43,0.0,,1.0,4.47
3552,同致,車用電子,20240506,20240507,112.5,20240729,93.0,SL,56,-17.33,0,60.9,-4.2,0.0,0.0,1.0638,5.1176,4.0146,0.0,9.0909,-4.2017,2.8168,-14.9254,-2.16,0.0,,1.0,4.47
